ship,line,url
Kinugasa Kai Ni,Hourly 22,http://203.104.209.71/kcs/sound/kcykrokmtrnaqw/159150.mp3?VERSION=5
Kinugasa Kai Ni,Hourly 23,http://203.104.209.71/kcs/sound/kcykrokmtrnaqw/124072.mp3?VERSION=5
Kirishima,Introduction,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/103153.mp3?VERSION=14
Kirishima,Secretary_1,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/124689.mp3?VERSION=14
Kirishima,Secretary_2,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/119665.mp3?VERSION=14
Kirishima,Secretary_3,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/106023.mp3?VERSION=14
Kirishima,Construction,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/174429.mp3?VERSION=14
Kirishima,Docking_Complete,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/168892.mp3?VERSION=14
Kirishima,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/185917.mp3?VERSION=14
Kirishima,Looking_At_Scores,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/121408.mp3?VERSION=14
Kirishima,Equipment_1,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/153201.mp3?VERSION=14
Kirishima,Equipment_2,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/119868.mp3?VERSION=14
Kirishima,Docking_Minor,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/190685.mp3?VERSION=14
Kirishima,Docking_Major,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/153662.mp3?VERSION=14
Kirishima,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/123612.mp3?VERSION=14
Kirishima,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/178019.mp3?VERSION=14
Kirishima,Battle_Start,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/164019.mp3?VERSION=14
Kirishima,Attack,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/109050.mp3?VERSION=14
Kirishima,Night_Attack,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/184223.mp3?VERSION=14
Kirishima,Night_Battle,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/196428.mp3?VERSION=14
Kirishima,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/151304.mp3?VERSION=14
Kirishima,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/107613.mp3?VERSION=14
Kirishima,Major_Damage,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/190942.mp3?VERSION=14
Kirishima,Sunk,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/113459.mp3?VERSION=14
Kirishima,MVP,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/132688.mp3?VERSION=14
Kirishima,Wedding,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/105151.mp3?VERSION=14
Kirishima,Library,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/136997.mp3?VERSION=14
Kirishima,Equipment_3,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/196788.mp3?VERSION=14
Kirishima,Supply,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/171866.mp3?VERSION=14
Kirishima,Secretary_Married,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/199044.mp3?VERSION=14
Kirishima,Idle,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/179659.mp3?VERSION=14
Kirishima,Hourly 00,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/131202.mp3?VERSION=14
Kirishima,Hourly 01,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/182070.mp3?VERSION=14
Kirishima,Hourly 02,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/150483.mp3?VERSION=14
Kirishima,Hourly 03,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/193864.mp3?VERSION=14
Kirishima,Hourly 04,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/115510.mp3?VERSION=14
Kirishima,Hourly 05,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/108178.mp3?VERSION=14
Kirishima,Hourly 06,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/197504.mp3?VERSION=14
Kirishima,Hourly 07,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/183045.mp3?VERSION=14
Kirishima,Hourly 08,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/170071.mp3?VERSION=14
Kirishima,Hourly 09,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/164481.mp3?VERSION=14
Kirishima,Hourly 10,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/149661.mp3?VERSION=14
Kirishima,Hourly 11,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/166431.mp3?VERSION=14
Kirishima,Hourly 12,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/101614.mp3?VERSION=14
Kirishima,Hourly 13,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/123715.mp3?VERSION=14
Kirishima,Hourly 14,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/136586.mp3?VERSION=14
Kirishima,Hourly 15,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/113971.mp3?VERSION=14
Kirishima,Hourly 16,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/194018.mp3?VERSION=14
Kirishima,Hourly 17,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/111202.mp3?VERSION=14
Kirishima,Hourly 18,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/117407.mp3?VERSION=14
Kirishima,Hourly 19,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/192275.mp3?VERSION=14
Kirishima,Hourly 20,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/127100.mp3?VERSION=14
Kirishima,Hourly 21,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/123408.mp3?VERSION=14
Kirishima,Hourly 22,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/161149.mp3?VERSION=14
Kirishima,Hourly 23,http://203.104.209.71/kcs/sound/kcicwowutxbvgh/160789.mp3?VERSION=14
Kirishima Kai,Introduction,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/190509.mp3?VERSION=14
Kirishima Kai,Secretary_1,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/177096.mp3?VERSION=14
Kirishima Kai,Secretary_2,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/122018.mp3?VERSION=14
Kirishima Kai,Secretary_3,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/126195.mp3?VERSION=14
Kirishima Kai,Construction,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/157519.mp3?VERSION=14
Kirishima Kai,Docking_Complete,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/195003.mp3?VERSION=14
Kirishima Kai,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/133123.mp3?VERSION=14
Kirishima Kai,Looking_At_Scores,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/129401.mp3?VERSION=14
Kirishima Kai,Equipment_1,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/111299.mp3?VERSION=14
Kirishima Kai,Equipment_2,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/130047.mp3?VERSION=14
Kirishima Kai,Docking_Minor,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/174656.mp3?VERSION=14
Kirishima Kai,Docking_Major,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/191088.mp3?VERSION=14
Kirishima Kai,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/117400.mp3?VERSION=14
Kirishima Kai,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/125102.mp3?VERSION=14
Kirishima Kai,Battle_Start,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/121959.mp3?VERSION=14
Kirishima Kai,Attack,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/119387.mp3?VERSION=14
Kirishima Kai,Night_Attack,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/113999.mp3?VERSION=14
Kirishima Kai,Night_Battle,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/182937.mp3?VERSION=14
Kirishima Kai,Minor_Damage_1,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/183319.mp3?VERSION=14
Kirishima Kai,Minor_Damage_2,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/192502.mp3?VERSION=14
Kirishima Kai,Major_Damage,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/167722.mp3?VERSION=14
Kirishima Kai,Sunk,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/174079.mp3?VERSION=14
Kirishima Kai,MVP,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/100198.mp3?VERSION=14
Kirishima Kai,Wedding,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/132743.mp3?VERSION=14
Kirishima Kai,Library,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/120157.mp3?VERSION=14
Kirishima Kai,Equipment_3,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/149299.mp3?VERSION=14
Kirishima Kai,Supply,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/182679.mp3?VERSION=14
Kirishima Kai,Secretary_Married,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/163293.mp3?VERSION=14
Kirishima Kai,Idle,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/159189.mp3?VERSION=14
Kirishima Kai,Hourly 00,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/185054.mp3?VERSION=14
Kirishima Kai,Hourly 01,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/172474.mp3?VERSION=14
Kirishima Kai,Hourly 02,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/137168.mp3?VERSION=14
Kirishima Kai,Hourly 03,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/129403.mp3?VERSION=14
Kirishima Kai,Hourly 04,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/121829.mp3?VERSION=14
Kirishima Kai,Hourly 05,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/125935.mp3?VERSION=14
Kirishima Kai,Hourly 06,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/163939.mp3?VERSION=14
Kirishima Kai,Hourly 07,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/139222.mp3?VERSION=14
Kirishima Kai,Hourly 08,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/149301.mp3?VERSION=14
Kirishima Kai,Hourly 09,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/181269.mp3?VERSION=14
Kirishima Kai,Hourly 10,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/111496.mp3?VERSION=14
Kirishima Kai,Hourly 11,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/114765.mp3?VERSION=14
Kirishima Kai,Hourly 12,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/170676.mp3?VERSION=14
Kirishima Kai,Hourly 13,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/189869.mp3?VERSION=14
Kirishima Kai,Hourly 14,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/107321.mp3?VERSION=14
Kirishima Kai,Hourly 15,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/101996.mp3?VERSION=14
Kirishima Kai,Hourly 16,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/149173.mp3?VERSION=14
Kirishima Kai,Hourly 17,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/180564.mp3?VERSION=14
Kirishima Kai,Hourly 18,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/148982.mp3?VERSION=14
Kirishima Kai,Hourly 19,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/141790.mp3?VERSION=14
Kirishima Kai,Hourly 20,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/190381.mp3?VERSION=14
Kirishima Kai,Hourly 21,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/129850.mp3?VERSION=14
Kirishima Kai,Hourly 22,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/186273.mp3?VERSION=14
Kirishima Kai,Hourly 23,http://203.104.209.71/kcs/sound/kckexwyrcqjxfs/120738.mp3?VERSION=14
Kirishima Kai Ni,Introduction,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/145334.mp3?VERSION=14
Kirishima Kai Ni,Secretary_1,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/143747.mp3?VERSION=14
Kirishima Kai Ni,Secretary_2,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/109193.mp3?VERSION=14
Kirishima Kai Ni,Secretary_3,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/186945.mp3?VERSION=14
Kirishima Kai Ni,Construction,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/186592.mp3?VERSION=14
Kirishima Kai Ni,Docking_Complete,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/197504.mp3?VERSION=14
Kirishima Kai Ni,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/115897.mp3?VERSION=14
Kirishima Kai Ni,Looking_At_Scores,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/124063.mp3?VERSION=14
Kirishima Kai Ni,Equipment_1,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/132657.mp3?VERSION=14
Kirishima Kai Ni,Equipment_2,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/104154.mp3?VERSION=14
Kirishima Kai Ni,Docking_Minor,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/102578.mp3?VERSION=14
Kirishima Kai Ni,Docking_Major,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/190586.mp3?VERSION=14
Kirishima Kai Ni,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/196862.mp3?VERSION=14
Kirishima Kai Ni,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/108715.mp3?VERSION=14
Kirishima Kai Ni,Battle_Start,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/162133.mp3?VERSION=14
Kirishima Kai Ni,Attack,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/173851.mp3?VERSION=14
Kirishima Kai Ni,Night_Attack,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/123749.mp3?VERSION=14
Kirishima Kai Ni,Night_Battle,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/158856.mp3?VERSION=14
Kirishima Kai Ni,Minor_Damage_1,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/145548.mp3?VERSION=14
Kirishima Kai Ni,Minor_Damage_2,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/187537.mp3?VERSION=14
Kirishima Kai Ni,Major_Damage,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/108412.mp3?VERSION=14
Kirishima Kai Ni,Sunk,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/178237.mp3?VERSION=14
Kirishima Kai Ni,MVP,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/169429.mp3?VERSION=14
Kirishima Kai Ni,Wedding,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/150943.mp3?VERSION=14
Kirishima Kai Ni,Library,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/113276.mp3?VERSION=14
Kirishima Kai Ni,Equipment_3,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/198285.mp3?VERSION=14
Kirishima Kai Ni,Supply,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/131498.mp3?VERSION=14
Kirishima Kai Ni,Secretary_Married,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/167689.mp3?VERSION=14
Kirishima Kai Ni,Idle,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/189163.mp3?VERSION=14
Kirishima Kai Ni,Hourly 00,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/160393.mp3?VERSION=14
Kirishima Kai Ni,Hourly 01,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/187940.mp3?VERSION=14
Kirishima Kai Ni,Hourly 02,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/147363.mp3?VERSION=14
Kirishima Kai Ni,Hourly 03,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/145801.mp3?VERSION=14
Kirishima Kai Ni,Hourly 04,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/137585.mp3?VERSION=14
Kirishima Kai Ni,Hourly 05,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/137849.mp3?VERSION=14
Kirishima Kai Ni,Hourly 06,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/147780.mp3?VERSION=14
Kirishima Kai Ni,Hourly 07,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/158364.mp3?VERSION=14
Kirishima Kai Ni,Hourly 08,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/120850.mp3?VERSION=14
Kirishima Kai Ni,Hourly 09,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/178023.mp3?VERSION=14
Kirishima Kai Ni,Hourly 10,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/191217.mp3?VERSION=14
Kirishima Kai Ni,Hourly 11,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/118871.mp3?VERSION=14
Kirishima Kai Ni,Hourly 12,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/182559.mp3?VERSION=14
Kirishima Kai Ni,Hourly 13,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/131284.mp3?VERSION=14
Kirishima Kai Ni,Hourly 14,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/135203.mp3?VERSION=14
Kirishima Kai Ni,Hourly 15,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/174810.mp3?VERSION=14
Kirishima Kai Ni,Hourly 16,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/118040.mp3?VERSION=14
Kirishima Kai Ni,Hourly 17,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/151699.mp3?VERSION=14
Kirishima Kai Ni,Hourly 18,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/124694.mp3?VERSION=14
Kirishima Kai Ni,Hourly 19,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/103170.mp3?VERSION=14
Kirishima Kai Ni,Hourly 20,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/142524.mp3?VERSION=14
Kirishima Kai Ni,Hourly 21,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/144767.mp3?VERSION=14
Kirishima Kai Ni,Hourly 22,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/120522.mp3?VERSION=14
Kirishima Kai Ni,Hourly 23,http://203.104.209.71/kcs/sound/kckspwuqsyhipy/180266.mp3?VERSION=14
Kisaragi,Introduction,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/181156.mp3?VERSION=20
Kisaragi,Secretary_1,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/109961.mp3?VERSION=20
Kisaragi,Secretary_2,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/126717.mp3?VERSION=20
Kisaragi,Secretary_3,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/140474.mp3?VERSION=20
Kisaragi,Construction,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/110515.mp3?VERSION=20
Kisaragi,Docking_Complete,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/154170.mp3?VERSION=20
Kisaragi,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/172005.mp3?VERSION=20
Kisaragi,Looking_At_Scores,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/110718.mp3?VERSION=20
Kisaragi,Equipment_1,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/186052.mp3?VERSION=20
Kisaragi,Equipment_2,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/188181.mp3?VERSION=20
Kisaragi,Docking_Minor,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/120729.mp3?VERSION=20
Kisaragi,Docking_Major,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/189331.mp3?VERSION=20
Kisaragi,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/197171.mp3?VERSION=20
Kisaragi,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/117334.mp3?VERSION=20
Kisaragi,Battle_Start,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/163395.mp3?VERSION=20
Kisaragi,Attack,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/111665.mp3?VERSION=20
Kisaragi,Night_Attack,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/148124.mp3?VERSION=20
Kisaragi,Night_Battle,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/148240.mp3?VERSION=20
Kisaragi,Minor_Damage_1,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/100707.mp3?VERSION=20
Kisaragi,Minor_Damage_2,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/125538.mp3?VERSION=20
Kisaragi,Major_Damage,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/158483.mp3?VERSION=20
Kisaragi,Sunk,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/188632.mp3?VERSION=20
Kisaragi,MVP,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/193747.mp3?VERSION=20
Kisaragi,Wedding,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/196443.mp3?VERSION=20
Kisaragi,Library,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/145660.mp3?VERSION=20
Kisaragi,Equipment_3,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/122404.mp3?VERSION=20
Kisaragi,Supply,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/152305.mp3?VERSION=20
Kisaragi,Secretary_Married,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/178679.mp3?VERSION=20
Kisaragi,Idle,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/164925.mp3?VERSION=20
Kisaragi,Hourly 00,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/148327.mp3?VERSION=20
Kisaragi,Hourly 01,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/127432.mp3?VERSION=20
Kisaragi,Hourly 02,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/123264.mp3?VERSION=20
Kisaragi,Hourly 03,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/186796.mp3?VERSION=20
Kisaragi,Hourly 04,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/176975.mp3?VERSION=20
Kisaragi,Hourly 05,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/167634.mp3?VERSION=20
Kisaragi,Hourly 06,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/156969.mp3?VERSION=20
Kisaragi,Hourly 07,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/107046.mp3?VERSION=20
Kisaragi,Hourly 08,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/198482.mp3?VERSION=20
Kisaragi,Hourly 09,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/169908.mp3?VERSION=20
Kisaragi,Hourly 10,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/142587.mp3?VERSION=20
Kisaragi,Hourly 11,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/129136.mp3?VERSION=20
Kisaragi,Hourly 12,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/162680.mp3?VERSION=20
Kisaragi,Hourly 13,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/133581.mp3?VERSION=20
Kisaragi,Hourly 14,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/105735.mp3?VERSION=20
Kisaragi,Hourly 15,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/158499.mp3?VERSION=20
Kisaragi,Hourly 16,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/188967.mp3?VERSION=20
Kisaragi,Hourly 17,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/129123.mp3?VERSION=20
Kisaragi,Hourly 18,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/163147.mp3?VERSION=20
Kisaragi,Hourly 19,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/105793.mp3?VERSION=20
Kisaragi,Hourly 20,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/171641.mp3?VERSION=20
Kisaragi,Hourly 21,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/132473.mp3?VERSION=20
Kisaragi,Hourly 22,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/104904.mp3?VERSION=20
Kisaragi,Hourly 23,http://203.104.209.71/kcs/sound/kcwujywbyjntbp/130740.mp3?VERSION=20
Kisaragi Kai,Introduction,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/115447.mp3?VERSION=20
Kisaragi Kai,Secretary_1,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/103476.mp3?VERSION=20
Kisaragi Kai,Secretary_2,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/106416.mp3?VERSION=20
Kisaragi Kai,Secretary_3,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/132244.mp3?VERSION=20
Kisaragi Kai,Construction,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/141642.mp3?VERSION=20
Kisaragi Kai,Docking_Complete,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/145277.mp3?VERSION=20
Kisaragi Kai,Returning_From_Sortie,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/135551.mp3?VERSION=20
Kisaragi Kai,Looking_At_Scores,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/169590.mp3?VERSION=20
Kisaragi Kai,Equipment_1,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/158802.mp3?VERSION=20
Kisaragi Kai,Equipment_2,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/143645.mp3?VERSION=20
Kisaragi Kai,Docking_Minor,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/196560.mp3?VERSION=20
Kisaragi Kai,Docking_Major,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/188142.mp3?VERSION=20
Kisaragi Kai,Joining_A_Fleet,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/162931.mp3?VERSION=20
Kisaragi Kai,Starting_A_Sortie,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/108747.mp3?VERSION=20
Kisaragi Kai,Battle_Start,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/116308.mp3?VERSION=20
Kisaragi Kai,Attack,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/186139.mp3?VERSION=20
Kisaragi Kai,Night_Attack,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/156598.mp3?VERSION=20
Kisaragi Kai,Night_Battle,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/115898.mp3?VERSION=20
Kisaragi Kai,Minor_Damage_1,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/142620.mp3?VERSION=20
Kisaragi Kai,Minor_Damage_2,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/171267.mp3?VERSION=20
Kisaragi Kai,Major_Damage,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/160641.mp3?VERSION=20
Kisaragi Kai,Sunk,http://203.104.209.71/kcs/sound/kclwlmcwxyvcyz/101678.mp3?VERSION=20
